filepath,crop,disease_raw,environment,phash,disease
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PBCE\BS\PBCE_BS_0324.JPG,Pepper Bell,BS,closed,bee2a554812b58f5,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PBCE\BS\PBCE_BS_0325.JPG,Pepper Bell,BS,closed,ebb7f001d47e0da0,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PBCE\BS\PBCE_BS_0326.JPG,Pepper Bell,BS,closed,bfb3e06c81914f16,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PBCE\BS\PBCE_BS_0327.JPG,Pepper Bell,BS,closed,fe39a47017c15acc,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PBCE\BS\PBCE_BS_0328.JPG,Pepper Bell,BS,closed,fec6a407173c7a30,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PBCE\BS\PBCE_BS_0329.JPG,Pepper Bell,BS,closed,f136aaca8d8f9438,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PBCE\BS\PBCE_BS_0330.JPG,Pepper Bell,BS,closed,af49f21c83e2ce32,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PBCE\BS\PBCE_BS_0331.JPG,Pepper Bell,BS,closed,fa38a36892b39b62,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PBCE\BS\PBCE_BS_0332.JPG,Pepper Bell,BS,closed,fba9e0a587529c4a,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PBCE\BS\PBCE_BS_0333.JPG,Pepper Bell,BS,closed,ae03b50fd2f8c9e0,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PBCE\BS\PBCE_BS_0334.JPG,Pepper Bell,BS,closed,fb46e04a87ad9c94,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PBCE\BS\PBCE_BS_0335.JPG,Pepper Bell,BS,closed,e86387968e983ad3,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PBCE\BS\PBCE_BS_0336.JPG,Pepper Bell,BS,closed,bdc9923ccb304d71,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PBCE\BS\PBCE_BS_0337.JPG,Pepper Bell,BS,closed,e89c87698e6f1a2c,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PBCE\BS\PBCE_BS_0338.JPG,Pepper Bell,BS,closed,ea31c167257ea760,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PBCE\BS\PBCE_BS_0339.JPG,Pepper Bell,BS,closed,ec67963e829a9649,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PBCE\BS\PBCE_BS_0340.JPG,Pepper Bell,BS,closed,b9cdc394d63043e3,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PBCE\BS\PBCE_BS_0341.JPG,Pepper Bell,BS,closed,87f9f8c6cdc99011,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PBCE\BS\PBCE_BS_0342.JPG,Pepper Bell,BS,closed,8706f839cd3690ee,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PBCE\BS\PBCE_BS_0343.JPG,Pepper Bell,BS,closed,f8ba87d4cc4aa469,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PBCE\BS\PBCE_BS_0344.JPG,Pepper Bell,BS,closed,ad10d27e99e0f1c3,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PBCE\BS\PBCE_BS_0345.JPG,Pepper Bell,BS,closed,ab69f525c0dfc488,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PBCE\BS\PBCE_BS_0346.JPG,Pepper Bell,BS,closed,fe3ca070958a91dd,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PBCE\BS\PBCE_BS_0347.JPG,Pepper Bell,BS,closed,dead6271a0568d3a,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PBCE\BS\PBCE_BS_0348.JPG,Pepper Bell,BS,closed,eec2941ed03bc339,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PBCE\BS\PBCE_BS_0349.JPG,Pepper Bell,BS,closed,bb68f1b485919693,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PBCE\BS\PBCE_BS_0350.JPG,Pepper Bell,BS,closed,ee3d84e1d0c5c3c6,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PBCE\BS\PBCE_BS_0351.JPG,Pepper Bell,BS,closed,f9b2e9952c5aa04b,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PBCE\BS\PBCE_BS_0352.JPG,Pepper Bell,BS,closed,f94de96a2ca5a0b4,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PBCE\BS\PBCE_BS_0353.JPG,Pepper Bell,BS,closed,fa95879ac681c8e9,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PBCE\BS\PBCE_BS_0354.JPG,Pepper Bell,BS,closed,af3fd230930b9543,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PBCE\BS\PBCE_BS_0355.JPG,Pepper Bell,BS,closed,deb9a8c485574b4a,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PBCE\BS\PBCE_BS_0356.JPG,Pepper Bell,BS,closed,fc1b8be5a4b59052,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PBCE\BS\PBCE_BS_0357.JPG,Pepper Bell,BS,closed,a831de0fe01fc4f8,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PBCE\BS\PBCE_BS_0358.JPG,Pepper Bell,BS,closed,fce48b1ab54a90ad,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PBCE\BS\PBCE_BS_0359.JPG,Pepper Bell,BS,closed,bfc2b02392cfc82d,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PBCE\BS\PBCE_BS_0360.JPG,Pepper Bell,BS,closed,eb75a11a65693625,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PBCE\BS\PBCE_BS_0361.JPG,Pepper Bell,BS,closed,fcaacfd521c068c5,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PBCE\BS\PBCE_BS_0362.JPG,Pepper Bell,BS,closed,f7acccd4a2322d4a,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PBCE\BS\PBCE_BS_0363.JPG,Pepper Bell,BS,closed,af8be4751a482d8d,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PBCE\BS\PBCE_BS_0364.JPG,Pepper Bell,BS,closed,ea62c50da53cf471,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PBCE\BS\PBCE_BS_0365.JPG,Pepper Bell,BS,closed,ef39a0d28d4b542d,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PBCE\BS\PBCE_BS_0366.JPG,Pepper Bell,BS,closed,82fe21d81f8a60ef,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PBCE\BS\PBCE_BS_0367.JPG,Pepper Bell,BS,closed,fb178152ce294ae5,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PBCE\BS\PBCE_BS_0368.JPG,Pepper Bell,BS,closed,d5ea4ab569966093,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PBCE\BS\PBCE_BS_0369.JPG,Pepper Bell,BS,closed,e4d3c69b9c691a85,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PBCE\BS\PBCE_BS_0370.JPG,Pepper Bell,BS,closed,b934b09a83c9cfc3,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PBCE\BS\PBCE_BS_0371.JPG,Pepper Bell,BS,closed,f4b48ab19543d54e,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PBCE\BS\PBCE_BS_0372.JPG,Pepper Bell,BS,closed,eef0a557964a9829,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PBCE\BS\PBCE_BS_0373.JPG,Pepper Bell,BS,closed,fb9585a0dcc1e3c8,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PBCE\BS\PBCE_BS_0374.JPG,Pepper Bell,BS,closed,fbc7e019cc60a936,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PBCE\BS\PBCE_BS_0375.JPG,Pepper Bell,BS,closed,f7aac2d1d8683c49,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PBCE\BS\PBCE_BS_0376.JPG,Pepper Bell,BS,closed,fa2ca1958dd6944b,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PBCE\BS\PBCE_BS_0377.JPG,Pepper Bell,BS,closed,bf65c01f96785a90,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PBCE\BS\PBCE_BS_0378.JPG,Pepper Bell,BS,closed,a2b9cc0682bb1ff2,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PBCE\BS\PBCE_BS_0379.JPG,Pepper Bell,BS,closed,815af7e4f961c483,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PBCE\BS\PBCE_BS_0380.JPG,Pepper Bell,BS,closed,fd159552826acd65,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PBCE\BS\PBCE_BS_0381.JPG,Pepper Bell,BS,closed,cfe0529754aa05f9,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PBCE\BS\PBCE_BS_0382.JPG,Pepper Bell,BS,closed,fe8781d0c8ebc466,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PBCE\BS\PBCE_BS_0383.JPG,Pepper Bell,BS,closed,eea5e096c75a9838,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PBCE\BS\PBCE_BS_0384.JPG,Pepper Bell,BS,closed,f9d9e253464a8f48,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PBCE\BS\PBCE_BS_0385.JPG,Pepper Bell,BS,closed,be63c0cc93356752,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PBCE\BS\PBCE_BS_0386.JPG,Pepper Bell,BS,closed,a5fcdc01c30fdc2c,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PBCE\BS\PBCE_BS_0387.JPG,Pepper Bell,BS,closed,f05689abb6a58b86,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PBCE\BS\PBCE_BS_0388.JPG,Pepper Bell,BS,closed,a501dcfec3f09893,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PBCE\BS\PBCE_BS_0389.JPG,Pepper Bell,BS,closed,a961f706da1bc899,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PBCE\BS\PBCE_BS_0390.JPG,Pepper Bell,BS,closed,f8cba20c8fb19d13,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PBCE\BS\PBCE_BS_0391.JPG,Pepper Bell,BS,closed,a99ef741dae4c806,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PBCE\BS\PBCE_BS_0392.JPG,Pepper Bell,BS,closed,bf30e4edc1820e5b,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PBCE\BS\PBCE_BS_0393.JPG,Pepper Bell,BS,closed,bfcdf412c16d0ea0,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PBCE\BS\PBCE_BS_0394.JPG,Pepper Bell,BS,closed,f5b4c8968d3ab1a2,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PBCE\BS\PBCE_BS_0395.JPG,Pepper Bell,BS,closed,a05fbf3cdad0e408,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PBCE\BS\PBCE_BS_0396.JPG,Pepper Bell,BS,closed,f50ac8698f85b15d,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PBCE\BS\PBCE_BS_0397.JPG,Pepper Bell,BS,closed,ffb2e052836a1d8c,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PBCE\BS\PBCE_BS_0398.JPG,Pepper Bell,BS,closed,eeda954d9a324266,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PBCE\BS\PBCE_BS_0399.JPG,Pepper Bell,BS,closed,fb82a0bc8fd29549,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PBCE\BS\PBCE_BS_0400.JPG,Pepper Bell,BS,closed,eec2e08b943eb465,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PBCE\BS\PBCE_BS_0401.JPG,Pepper Bell,BS,closed,ab6de50b865d9a30,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PBCE\BS\PBCE_BS_0402.JPG,Pepper Bell,BS,closed,df4fe23834a434b2,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PBCE\BS\PBCE_BS_0403.JPG,Pepper Bell,BS,closed,f2bdb0d28f0b0d8c,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PBCE\BS\PBCE_BS_0404.JPG,Pepper Bell,BS,closed,d2a7e8d98992a52b,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PBCE\BS\PBCE_BS_0405.JPG,Pepper Bell,BS,closed,874dbd73cc38f081,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PBCE\BS\PBCE_BS_0406.JPG,Pepper Bell,BS,closed,ed65c070351bd3f0,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PBCE\BS\PBCE_BS_0407.JPG,Pepper Bell,BS,closed,b8cf95da60a1c65a,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PBCE\BS\PBCE_BS_0408.JPG,Pepper Bell,BS,closed,ed9ac08f35e0930f,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PBCE\BS\PBCE_BS_0409.JPG,Pepper Bell,BS,closed,f6a4e8878d5895b1,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PBCE\BS\PBCE_BS_0410.JPG,Pepper Bell,BS,closed,ba70903535731b5b,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PBCE\BS\PBCE_BS_0411.JPG,Pepper Bell,BS,closed,abcaf50a9c37f022,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PBCE\BS\PBCE_BS_0412.JPG,Pepper Bell,BS,closed,c4db382587c25f0f,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PBCE\BS\PBCE_BS_0413.JPG,Pepper Bell,BS,closed,c42438da873d5ff0,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PBCE\BS\PBCE_BS_0414.JPG,Pepper Bell,BS,closed,efcad2859b9c9130,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PBCE\BS\PBCE_BS_0415.JPG,Pepper Bell,BS,closed,ba60872fce36c49a,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PBCE\BS\PBCE_BS_0416.JPG,Pepper Bell,BS,closed,af35d27a9a4191c9,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PBCE\BS\PBCE_BS_0417.JPG,Pepper Bell,BS,closed,bb83b07b43a1c3c9,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PBCE\BS\PBCE_BS_0418.JPG,Pepper Bell,BS,closed,aaf927c03e4b30e5,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PBCE\BS\PBCE_BS_0419.JPG,Pepper Bell,BS,closed,abf1a50e963ccab0,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PBCE\BS\PBCE_BS_0420.JPG,Pepper Bell,BS,closed,dbe2e89dac14c07a,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PBCE\BS\PBCE_BS_0421.JPG,Pepper Bell,BS,closed,8a48bc37f8bdb0d0,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PBCE\BS\PBCE_BS_0422.JPG,Pepper Bell,BS,closed,bbc6e00d4f9ab41a,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PBCE\BS\PBCE_BS_0423.JPG,Pepper Bell,BS,closed,ee68b5a71b30e1b0,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PBCE\BS\PBCE_BS_0424.JPG,Pepper Bell,BS,closed,bb38e0f24665b4e4,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PBCE\BS\PBCE_BS_0425.JPG,Pepper Bell,BS,closed,ebc9851d963c5ab0,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PBCE\BS\PBCE_BS_0426.JPG,Pepper Bell,BS,closed,be63d0b4c3960f1a,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PBCE\BS\PBCE_BS_0427.JPG,Pepper Bell,BS,closed,ea3685e296c31a4f,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PBCE\BS\PBCE_BS_0428.JPG,Pepper Bell,BS,closed,b5e68a3d8d922c9a,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PBCE\BS\PBCE_BS_0429.JPG,Pepper Bell,BS,closed,e04c9f97d87c7830,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PBCE\BS\PBCE_BS_0430.JPG,Pepper Bell,BS,closed,b519cac28d6d2d65,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PBCE\BS\PBCE_BS_0431.JPG,Pepper Bell,BS,closed,ee6885a44f56d469,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PBCE\BS\PBCE_BS_0432.JPG,Pepper Bell,BS,closed,bbc6d00e1bfc81c3,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PBCE\BS\PBCE_BS_0433.JPG,Pepper Bell,BS,closed,bbb4d04a84edd6a2,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PBCE\BS\PBCE_BS_0434.JPG,Pepper Bell,BS,closed,babcb01ac278cfa4,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PBCE\BS\PBCE_BS_0435.JPG,Pepper Bell,BS,closed,ef16e5b096c29a0e,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PBCE\BS\PBCE_BS_0436.JPG,Pepper Bell,BS,closed,ba43b0e5c283cf5a,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PBCE\BS\PBCE_BS_0437.JPG,Pepper Bell,BS,closed,bbcb84e5d21693e0,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PBCE\BS\PBCE_BS_0438.JPG,Pepper Bell,BS,closed,ea9ea1b0874ac6a7,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PBCE\BS\PBCE_BS_0439.JPG,Pepper Bell,BS,closed,a3b2fd4cc2b48b43,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PBCE\BS\PBCE_BS_0440.JPG,Pepper Bell,BS,closed,fa99a57c92ca86c4,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PBCE\BS\PBCE_BS_0441.JPG,Pepper Bell,BS,closed,ffb3a01d951a1929,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PBCE\BS\PBCE_BS_0442.JPG,Pepper Bell,BS,closed,aa19f7b7c0b04cc3,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PBCE\BS\PBCE_BS_0443.JPG,Pepper Bell,BS,closed,cf65ea3029b564b4,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PBCE\BS\PBCE_BS_0444.JPG,Pepper Bell,BS,closed,9ac5bf92781e211e,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PBCE\BS\PBCE_BS_0445.JPG,Pepper Bell,BS,closed,cf92eac7294a644b,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PBCE\BS\PBCE_BS_0446.JPG,Pepper Bell,BS,closed,ff6a2035da5809ad,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PBCE\BS\PBCE_BS_0447.JPG,Pepper Bell,BS,closed,aac0759f8de25c07,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PBCE\BS\PBCE_BS_0448.JPG,Pepper Bell,BS,closed,ff9520cad8a70972,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PBCE\BS\PBCE_BS_0449.JPG,Pepper Bell,BS,closed,fbafa05095eac02d,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PBCE\BS\PBCE_BS_0450.JPG,Pepper Bell,BS,closed,ae05f5fec24098c7,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PBCE\BS\PBCE_BS_0451.JPG,Pepper Bell,BS,closed,af3f9560e2c1831e,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PBCE\BS\PBCE_BS_0452.JPG,Pepper Bell,BS,closed,fa6ac025b794964b,Bacterial Spot
