filepath,crop,disease_raw,environment,phash,disease
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\TLCE\BS\TLCE_BS_0182.JPG,Tomato,BS,uncontrolled,af1cd412ca7b4996,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\TLCE\BS\TLCE_BS_0183.JPG,Tomato,BS,uncontrolled,a9e6850e9e0ed0ed,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\TLCE\BS\TLCE_BS_0184.JPG,Tomato,BS,uncontrolled,e8e4859e9a989b99,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\TLCE\BS\TLCE_BS_0185.JPG,Tomato,BS,uncontrolled,848666e9de9cd81b,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\TLCE\BS\TLCE_BS_0186.JPG,Tomato,BS,uncontrolled,fdc0b01fc03a8fac,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\TLCE\BS\TLCE_BS_0187.JPG,Tomato,BS,uncontrolled,ad35d64a93c55ac4,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\TLCE\BS\TLCE_BS_0188.JPG,Tomato,BS,uncontrolled,e7662e9191699a95,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\TLCE\BS\TLCE_BS_0189.JPG,Tomato,BS,uncontrolled,ab7c9512da09cb35,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\TLCE\BS\TLCE_BS_0190.JPG,Tomato,BS,uncontrolled,ab0ed5c5c2304fb3,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\TLCE\BS\TLCE_BS_0191.JPG,Tomato,BS,uncontrolled,bf60b043931bd42f,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\TLCE\BS\TLCE_BS_0192.JPG,Tomato,BS,uncontrolled,ebe3941eda981949,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\TLCE\BS\TLCE_BS_0193.JPG,Tomato,BS,uncontrolled,f4acaac28d8e9cb8,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\TLCE\BS\TLCE_BS_0194.JPG,Tomato,BS,uncontrolled,ed38c05a97639a2d,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\TLCE\BS\TLCE_BS_0195.JPG,Tomato,BS,uncontrolled,be94cb6c942ac2e5,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\TLCE\BS\TLCE_BS_0196.JPG,Tomato,BS,uncontrolled,ffb8d05889c1946d,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\TLCE\BS\TLCE_BS_0197.JPG,Tomato,BS,uncontrolled,fb2b29d53c869132,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\TLCE\BS\TLCE_BS_0198.JPG,Tomato,BS,uncontrolled,eeb1d01683fe8748,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\TLCE\BS\TLCE_BS_0199.JPG,Tomato,BS,uncontrolled,bfb0924bc10dcaad,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\TLCE\BS\TLCE_BS_0200.JPG,Tomato,BS,uncontrolled,a8b7f640e14b856b,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\TLCE\BS\TLCE_BS_0201.JPG,Tomato,BS,uncontrolled,eee5849e9a5819b1,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\TLCE\BS\TLCE_BS_0202.JPG,Tomato,BS,uncontrolled,aee4b51a9e0b9833,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\TLCE\BS\TLCE_BS_0203.JPG,Tomato,BS,uncontrolled,f935d14b97385231,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\TLCE\BS\TLCE_BS_0204.JPG,Tomato,BS,uncontrolled,aab4954ad32dd32c,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\TLCE\BS\TLCE_BS_0205.JPG,Tomato,BS,uncontrolled,f3e2cd0ff0158b18,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\TLCE\BS\TLCE_BS_0206.JPG,Tomato,BS,uncontrolled,ff46c14c86799c43,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\TLCE\BS\TLCE_BS_0207.JPG,Tomato,BS,uncontrolled,af11907b9b6119c7,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\TLCE\BS\TLCE_BS_0208.JPG,Tomato,BS,uncontrolled,bc63f03e93309936,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\TLCE\BS\TLCE_BS_0209.JPG,Tomato,BS,uncontrolled,f8e09c1ec01fcf98,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\TLCE\BS\TLCE_BS_0210.JPG,Tomato,BS,uncontrolled,ffb0c2038f5f8948,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\TLCE\BS\TLCE_BS_0211.JPG,Tomato,BS,uncontrolled,f99393cfc81c8c4a,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\TLCE\BS\TLCE_BS_0212.JPG,Tomato,BS,uncontrolled,a1f0960f974bc8b5,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\TLCE\BS\TLCE_BS_0213.JPG,Tomato,BS,uncontrolled,bcb2c30b8dceb42c,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\TLCE\BS\TLCE_BS_0214.JPG,Tomato,BS,uncontrolled,fee0c21b87388ee1,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\TLCE\BS\TLCE_BS_0215.JPG,Tomato,BS,uncontrolled,ae1c854ff34f8468,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\TLCE\BS\TLCE_BS_0216.JPG,Tomato,BS,uncontrolled,dac329b2a63d98cc,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\TLCE\BS\TLCE_BS_0217.JPG,Tomato,BS,uncontrolled,facc813a9c619c9e,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\TLCE\BS\TLCE_BS_0218.JPG,Tomato,BS,uncontrolled,8d06f779b23149c6,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\TLCE\BS\TLCE_BS_0219.JPG,Tomato,BS,uncontrolled,bae59697c29a8d48,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\TLCE\BS\TLCE_BS_0220.JPG,Tomato,BS,uncontrolled,ef40b41fc2396a93,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\TLCE\BS\TLCE_BS_0221.JPG,Tomato,BS,uncontrolled,fa81e11f87788749,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\TLCE\BS\TLCE_BS_0222.JPG,Tomato,BS,uncontrolled,ede0810fd65e938a,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\TLCE\BS\TLCE_BS_0223.JPG,Tomato,BS,uncontrolled,fa16c1788e619e87,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\TLCE\BS\TLCE_BS_0224.JPG,Tomato,BS,uncontrolled,ab97d54a906cd0ec,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\TLCE\BS\TLCE_BS_0225.JPG,Tomato,BS,uncontrolled,af96d649e109d30d,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\TLCE\BS\TLCE_BS_0226.JPG,Tomato,BS,uncontrolled,abf48596868b9dc8,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\TLCE\BS\TLCE_BS_0227.JPG,Tomato,BS,uncontrolled,fee0c117907ac30f,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\TLCE\BS\TLCE_BS_0228.JPG,Tomato,BS,uncontrolled,efa3b8c4b519c2c2,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\TLCE\BS\TLCE_BS_0229.JPG,Tomato,BS,uncontrolled,fa6c81c797840fd2,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\TLCE\BS\TLCE_BS_0230.JPG,Tomato,BS,uncontrolled,ad94da48e56dc469,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\TLCE\BS\TLCE_BS_0231.JPG,Tomato,BS,uncontrolled,fb31d00b8d788c7c,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\TLCE\BS\TLCE_BS_0232.JPG,Tomato,BS,uncontrolled,b9bcd14bc325c952,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\TLCE\BS\TLCE_BS_0233.JPG,Tomato,BS,uncontrolled,afb2e4c2c28f8659,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\TLCE\BS\TLCE_BS_0234.JPG,Tomato,BS,uncontrolled,fc61ca9787589685,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\TLCE\BS\TLCE_BS_0235.JPG,Tomato,BS,uncontrolled,bf13c07bc5603bc1,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\TLCE\BS\TLCE_BS_0236.JPG,Tomato,BS,uncontrolled,e9b6d30bcaf80d28,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\TLCE\BS\TLCE_BS_0237.JPG,Tomato,BS,uncontrolled,fbb2e051874ade0a,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\TLCE\BS\TLCE_BS_0238.JPG,Tomato,BS,uncontrolled,f38565cc8cb19b29,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\TLCE\BS\TLCE_BS_0239.JPG,Tomato,BS,uncontrolled,a99ef970c2638e61,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\TLCE\BS\TLCE_BS_0240.JPG,Tomato,BS,uncontrolled,93aa6895254fb66c,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\TLCE\BS\TLCE_BS_0241.JPG,Tomato,BS,uncontrolled,cfb930c662c9955a,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\TLCE\BS\TLCE_BS_0242.JPG,Tomato,BS,uncontrolled,bc4bc22ec91ec978,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\TLCE\BS\TLCE_BS_0243.JPG,Tomato,BS,uncontrolled,fbe0c50f841e963a,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\TLCE\BS\TLCE_BS_0244.JPG,Tomato,BS,uncontrolled,bf74d04bc02dcb34,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\TLCE\BS\TLCE_BS_0245.JPG,Tomato,BS,uncontrolled,b8478760863ed63b,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\TLCE\BS\TLCE_BS_0246.JPG,Tomato,BS,uncontrolled,adc1d46f9d1ac039,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\TLCE\BS\TLCE_BS_0247.JPG,Tomato,BS,uncontrolled,fae3851ed03a8378,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\TLCE\BS\TLCE_BS_0248.JPG,Tomato,BS,uncontrolled,fde3a11696609c8b,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\TLCE\BS\TLCE_BS_0249.JPG,Tomato,BS,uncontrolled,ad94d45ac3698f68,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\TLCE\BS\TLCE_BS_0250.JPG,Tomato,BS,uncontrolled,ece3141c871fce98,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\TLCE\BS\TLCE_BS_0251.JPG,Tomato,BS,uncontrolled,aae4950eda98d999,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\TLCE\BS\TLCE_BS_0252.JPG,Tomato,BS,uncontrolled,a8f1d39a4d6c3466,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\TLCE\BS\TLCE_BS_0253.JPG,Tomato,BS,uncontrolled,ba79942fcab40dc2,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\TLCE\BS\TLCE_BS_0254.JPG,Tomato,BS,uncontrolled,eba5971e98198d68,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\TLCE\BS\TLCE_BS_0255.JPG,Tomato,BS,uncontrolled,fe1ec4314cb29267,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\TLCE\BS\TLCE_BS_0256.JPG,Tomato,BS,uncontrolled,b83cdac6904f87b4,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\TLCE\BS\TLCE_BS_0257.JPG,Tomato,BS,uncontrolled,bae4a506978eda19,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\TLCE\BS\TLCE_BS_0258.JPG,Tomato,BS,uncontrolled,eda6c2de9d18c849,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\TLCE\BS\TLCE_BS_0259.JPG,Tomato,BS,uncontrolled,aab0c31a8fdd9c8c,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\TLCE\BS\TLCE_BS_0260.JPG,Tomato,BS,uncontrolled,da99254ab66d5a26,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\TLCE\BS\TLCE_BS_0261.JPG,Tomato,BS,uncontrolled,adb4d2c6870fd8a8,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\TLCE\BS\TLCE_BS_0262.JPG,Tomato,BS,uncontrolled,eae4a41e965ad839,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\TLCE\BS\TLCE_BS_0263.JPG,Tomato,BS,uncontrolled,bab4910bdb69847c,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\TLCE\BS\TLCE_BS_0264.JPG,Tomato,BS,uncontrolled,fee1841f945c823d,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\TLCE\BS\TLCE_BS_0265.JPG,Tomato,BS,uncontrolled,d94927fc64664a8e,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\TLCE\BS\TLCE_BS_0266.JPG,Tomato,BS,uncontrolled,f6c78c1d91719730,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\TLCE\BS\TLCE_BS_0267.JPG,Tomato,BS,uncontrolled,fea1c197864e9a38,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\TLCE\BS\TLCE_BS_0268.JPG,Tomato,BS,uncontrolled,aac99f67c09e7908,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\TLCE\BS\TLCE_BS_0269.JPG,Tomato,BS,uncontrolled,aa2df44495e29b87,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\TLCE\BS\TLCE_BS_0270.JPG,Tomato,BS,uncontrolled,bf53e413d069c925,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\TLCE\BS\TLCE_BS_0271.JPG,Tomato,BS,uncontrolled,adb4d40b966c9ab1,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\TLCE\BS\TLCE_BS_0272.JPG,Tomato,BS,uncontrolled,fa72e10be1214be5,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\TLCE\BS\TLCE_BS_0273.JPG,Tomato,BS,uncontrolled,aae6b496c39a0dc9,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\TLCE\BS\TLCE_BS_0274.JPG,Tomato,BS,uncontrolled,f8e1a717c01e8778,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\TLCE\BS\TLCE_BS_0275.JPG,Tomato,BS,uncontrolled,fcb8801f8ec08fc7,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\TLCE\BS\TLCE_BS_0276.JPG,Tomato,BS,uncontrolled,ea41954ed43bd236,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\TLCE\BS\TLCE_BS_0277.JPG,Tomato,BS,uncontrolled,b9b4d64a844bcdcc,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\TLCE\BS\TLCE_BS_0278.JPG,Tomato,BS,uncontrolled,fca38337964e99c0,Bacterial Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\TLCE\BS\TLCE_BS_0279.JPG,Tomato,BS,uncontrolled,fe46e16194128e6f,Bacterial Spot
