filepath,crop,disease_raw,environment,phash,disease
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PLUE\B\PLUE_B_416.JPG,Potato,B,uncontrolled,ebc0a9b639aca1aa,Bacteria
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PLUE\B\PLUE_B_417.JPG,Potato,B,uncontrolled,edd2c8ac95b84b34,Bacteria
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PLUE\B\PLUE_B_418.JPG,Potato,B,uncontrolled,e2bbadc88632436e,Bacteria
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PLUE\B\PLUE_B_419.JPG,Potato,B,uncontrolled,dc663b40a915917f,Bacteria
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PLUE\B\PLUE_B_420.JPG,Potato,B,uncontrolled,f5cd17a069164bb4,Bacteria
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PLUE\B\PLUE_B_421.JPG,Potato,B,uncontrolled,d28e3086aa5bb5b5,Bacteria
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PLUE\B\PLUE_B_422.JPG,Potato,B,uncontrolled,d9a49db0afc944c3,Bacteria
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PLUE\B\PLUE_B_423.JPG,Potato,B,uncontrolled,d6a198b3a5aae989,Bacteria
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PLUE\B\PLUE_B_424.JPG,Potato,B,uncontrolled,f08586cc9a39e78e,Bacteria
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PLUE\B\PLUE_B_425.JPG,Potato,B,uncontrolled,f88d92db9604699b,Bacteria
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PLUE\B\PLUE_B_426.JPG,Potato,B,uncontrolled,cd9a9bad486a59a4,Bacteria
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PLUE\B\PLUE_B_427.JPG,Potato,B,uncontrolled,dd859ab21d32a955,Bacteria
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PLUE\B\PLUE_B_428.JPG,Potato,B,uncontrolled,d49996b649566933,Bacteria
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PLUE\B\PLUE_B_429.JPG,Potato,B,uncontrolled,d492b3ada8b3a58a,Bacteria
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PLUE\B\PLUE_B_430.JPG,Potato,B,uncontrolled,d18501a137d66bee,Bacteria
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PLUE\B\PLUE_B_431.JPG,Potato,B,uncontrolled,d289348d2b93ad97,Bacteria
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PLUE\B\PLUE_B_432.JPG,Potato,B,uncontrolled,80a0a5ff6b95568b,Bacteria
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PLUE\B\PLUE_B_433.JPG,Potato,B,uncontrolled,918cb0a876eb5aad,Bacteria
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PLUE\B\PLUE_B_434.JPG,Potato,B,uncontrolled,d74b134855b4b9d2,Bacteria
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PLUE\B\PLUE_B_435.JPG,Potato,B,uncontrolled,e5a16970ac92b6e3,Bacteria
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PLUE\B\PLUE_B_436.JPG,Potato,B,uncontrolled,f5c8946396cc9b34,Bacteria
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PLUE\B\PLUE_B_437.JPG,Potato,B,uncontrolled,d1cc99b36cb68d48,Bacteria
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PLUE\B\PLUE_B_438.JPG,Potato,B,uncontrolled,d1c699aa54b16e5a,Bacteria
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PLUE\B\PLUE_B_439.JPG,Potato,B,uncontrolled,f378d68b52b05543,Bacteria
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PLUE\B\PLUE_B_440.JPG,Potato,B,uncontrolled,f40974a3bd525c66,Bacteria
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PLUE\B\PLUE_B_441.JPG,Potato,B,uncontrolled,f511278c56aa3d8e,Bacteria
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PLUE\B\PLUE_B_442.JPG,Potato,B,uncontrolled,f6db509975a04a36,Bacteria
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PLUE\B\PLUE_B_443.JPG,Potato,B,uncontrolled,e5d20d127ef50279,Bacteria
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PLUE\B\PLUE_B_444.JPG,Potato,B,uncontrolled,e4d51de42c3fc226,Bacteria
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PLUE\B\PLUE_B_445.JPG,Potato,B,uncontrolled,d7e46ab14035ec9c,Bacteria
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PLUE\B\PLUE_B_446.JPG,Potato,B,uncontrolled,f4d3228771e8995a,Bacteria
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PLUE\B\PLUE_B_447.JPG,Potato,B,uncontrolled,d7d05b4a6ba9450d,Bacteria
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PLUE\B\PLUE_B_448.JPG,Potato,B,uncontrolled,d5e17338999d2c16,Bacteria
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PLUE\B\PLUE_B_449.JPG,Potato,B,uncontrolled,d690ca4fd06bcba2,Bacteria
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PLUE\B\PLUE_B_450.JPG,Potato,B,uncontrolled,f195c735c8b74096,Bacteria
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PLUE\B\PLUE_B_451.JPG,Potato,B,uncontrolled,d5b6396673ac2489,Bacteria
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PLUE\B\PLUE_B_452.JPG,Potato,B,uncontrolled,c9d992b4b5a295a5,Bacteria
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PLUE\B\PLUE_B_453.JPG,Potato,B,uncontrolled,c4bb8476e54b871c,Bacteria
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PLUE\B\PLUE_B_454.JPG,Potato,B,uncontrolled,c838fb440ff4e04f,Bacteria
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PLUE\B\PLUE_B_455.JPG,Potato,B,uncontrolled,d123fdf1c20b3c45,Bacteria
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PLUE\B\PLUE_B_456.JPG,Potato,B,uncontrolled,d0273c72e5ce4c39,Bacteria
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PLUE\B\PLUE_B_457.JPG,Potato,B,uncontrolled,e676278a91926cab,Bacteria
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PLUE\B\PLUE_B_458.JPG,Potato,B,uncontrolled,e6644690bbe46d72,Bacteria
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PLUE\B\PLUE_B_459.JPG,Potato,B,uncontrolled,ec640e92c9496cfd,Bacteria
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PLUE\B\PLUE_B_460.JPG,Potato,B,uncontrolled,f85bc4aac728a9b2,Bacteria
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PLUE\B\PLUE_B_461.JPG,Potato,B,uncontrolled,fd4dc4a83f552941,Bacteria
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PLUE\B\PLUE_B_462.JPG,Potato,B,uncontrolled,ddcae83606bb06d4,Bacteria
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PLUE\B\PLUE_B_463.JPG,Potato,B,uncontrolled,de2dcfc1b14ec908,Bacteria
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PLUE\B\PLUE_B_464.JPG,Potato,B,uncontrolled,d51bcaaa596eb144,Bacteria
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PLUE\B\PLUE_B_465.JPG,Potato,B,uncontrolled,d14bad956836b992,Bacteria
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PLUE\B\PLUE_B_466.JPG,Potato,B,uncontrolled,d314ae65d22bad92,Bacteria
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PLUE\B\PLUE_B_467.JPG,Potato,B,uncontrolled,fc9819c5d4d54ac6,Bacteria
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PLUE\B\PLUE_B_468.JPG,Potato,B,uncontrolled,c5e331aba5920b6b,Bacteria
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PLUE\B\PLUE_B_469.JPG,Potato,B,uncontrolled,c5a2919b32256b7e,Bacteria
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PLUE\B\PLUE_B_470.JPG,Potato,B,uncontrolled,c4a0919a366fab6e,Bacteria
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PLUE\B\PLUE_B_471.JPG,Potato,B,uncontrolled,cc9595117bb21fc2,Bacteria
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PLUE\B\PLUE_B_472.JPG,Potato,B,uncontrolled,e486c8cc8dd97a2b,Bacteria
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PLUE\B\PLUE_B_473.JPG,Potato,B,uncontrolled,ccb38b8d3d9d3482,Bacteria
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PLUE\B\PLUE_B_474.JPG,Potato,B,uncontrolled,fab1dca081c2b71d,Bacteria
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PLUE\B\PLUE_B_475.JPG,Potato,B,uncontrolled,d5b1d617c2aa81d6,Bacteria
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PLUE\B\PLUE_B_476.JPG,Potato,B,uncontrolled,97a28436c7d483de,Bacteria
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PLUE\B\PLUE_B_477.JPG,Potato,B,uncontrolled,86b7d435c25ad554,Bacteria
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PLUE\B\PLUE_B_478.JPG,Potato,B,uncontrolled,b1b0e0f9a2746ba5,Bacteria
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PLUE\B\PLUE_B_479.JPG,Potato,B,uncontrolled,f0ed075f1c083b35,Bacteria
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PLUE\B\PLUE_B_480.JPG,Potato,B,uncontrolled,dde4e0028d8f8bad,Bacteria
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PLUE\B\PLUE_B_481.JPG,Potato,B,uncontrolled,95cbe5f2e9841a15,Bacteria
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PLUE\B\PLUE_B_482.JPG,Potato,B,uncontrolled,9caeedb2e1c0345a,Bacteria
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PLUE\B\PLUE_B_483.JPG,Potato,B,uncontrolled,858ac293296b3dd7,Bacteria
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PLUE\B\PLUE_B_484.JPG,Potato,B,uncontrolled,8f828235b9fcf2a2,Bacteria
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PLUE\B\PLUE_B_485.JPG,Potato,B,uncontrolled,d9dcc2dd25685a94,Bacteria
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PLUE\B\PLUE_B_486.JPG,Potato,B,uncontrolled,dd90d934a5465bb1,Bacteria
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PLUE\B\PLUE_B_487.JPG,Potato,B,uncontrolled,a43b8598b766ec1a,Bacteria
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PLUE\B\PLUE_B_488.JPG,Potato,B,uncontrolled,c59f39317322c61e,Bacteria
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PLUE\B\PLUE_B_489.JPG,Potato,B,uncontrolled,ddf32cf81b7102b0,Bacteria
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PLUE\B\PLUE_B_490.JPG,Potato,B,uncontrolled,fb361912cae74ac1,Bacteria
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PLUE\B\PLUE_B_491.JPG,Potato,B,uncontrolled,fa731a09c96ec4e8,Bacteria
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PLUE\B\PLUE_B_492.JPG,Potato,B,uncontrolled,ff82107376114f78,Bacteria
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PLUE\B\PLUE_B_493.JPG,Potato,B,uncontrolled,fb86317375114572,Bacteria
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PLUE\B\PLUE_B_494.JPG,Potato,B,uncontrolled,cbe78c33f21e9b00,Bacteria
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PLUE\B\PLUE_B_495.JPG,Potato,B,uncontrolled,f93d0f4e52c19cb0,Bacteria
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PLUE\B\PLUE_B_496.JPG,Potato,B,uncontrolled,c1e42ce5b5c9b94a,Bacteria
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PLUE\B\PLUE_B_497.JPG,Potato,B,uncontrolled,c908160ab4ba7d7f,Bacteria
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PLUE\B\PLUE_B_498.JPG,Potato,B,uncontrolled,c91e3da280bd7674,Bacteria
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PLUE\B\PLUE_B_499.JPG,Potato,B,uncontrolled,c53e3f8190fb418d,Bacteria
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PLUE\B\PLUE_B_500.JPG,Potato,B,uncontrolled,e717734a45497592,Bacteria
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PLUE\B\PLUE_B_501.JPG,Potato,B,uncontrolled,c1187b6b7709197c,Bacteria
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PLUE\B\PLUE_B_502.JPG,Potato,B,uncontrolled,c518796663d70b39,Bacteria
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PLUE\B\PLUE_B_503.JPG,Potato,B,uncontrolled,c1187967634b3ab9,Bacteria
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PLUE\B\PLUE_B_504.JPG,Potato,B,uncontrolled,f9978f26603a931a,Bacteria
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PLUE\B\PLUE_B_505.JPG,Potato,B,uncontrolled,f20d9eac2d5a6352,Bacteria
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PLUE\B\PLUE_B_506.JPG,Potato,B,uncontrolled,d90f63068ce7e730,Bacteria
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PLUE\B\PLUE_B_507.JPG,Potato,B,uncontrolled,c21967479c9ca6ce,Bacteria
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PLUE\B\PLUE_B_508.JPG,Potato,B,uncontrolled,d11b67a78d189c8e,Bacteria
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PLUE\B\PLUE_B_509.JPG,Potato,B,uncontrolled,f060c97b36ca338d,Bacteria
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PLUE\B\PLUE_B_510.JPG,Potato,B,uncontrolled,d3b2cdc4c28d66d8,Bacteria
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PLUE\B\PLUE_B_511.JPG,Potato,B,uncontrolled,cd2d4aaab192f0ab,Bacteria
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PLUE\B\PLUE_B_512.JPG,Potato,B,uncontrolled,cdabcdb493613309,Bacteria
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PLUE\B\PLUE_B_513.JPG,Potato,B,uncontrolled,ea6aa5a2676381ad,Bacteria
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PLUE\B\PLUE_B_514.JPG,Potato,B,uncontrolled,d75c94a4a62731a7,Bacteria
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PLUE\B\PLUE_B_515.JPG,Potato,B,uncontrolled,f97f18b0591c174a,Bacteria
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PLUE\B\PLUE_B_516.JPG,Potato,B,uncontrolled,d27c43ac5ca7a6a1,Bacteria
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PLUE\B\PLUE_B_517.JPG,Potato,B,uncontrolled,f47846e8d9a58e86,Bacteria
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PLUE\B\PLUE_B_518.JPG,Potato,B,uncontrolled,f07987b9adab1130,Bacteria
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PLUE\B\PLUE_B_519.JPG,Potato,B,uncontrolled,cc9b10d4a7c2d6c7,Bacteria
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PLUE\B\PLUE_B_520.JPG,Potato,B,uncontrolled,ce7d18509d42e9dc,Bacteria
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PLUE\B\PLUE_B_521.JPG,Potato,B,uncontrolled,cf4f1aacd2c19945,Bacteria
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PLUE\B\PLUE_B_522.JPG,Potato,B,uncontrolled,cf8e9ad3d17c4301,Bacteria
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PLUE\B\PLUE_B_523.JPG,Potato,B,uncontrolled,e384cdff9094d611,Bacteria
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PLUE\B\PLUE_B_524.JPG,Potato,B,uncontrolled,c002597e3ffb3d04,Bacteria
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PLUE\B\PLUE_B_525.JPG,Potato,B,uncontrolled,e418447bb54b371b,Bacteria
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PLUE\B\PLUE_B_526.JPG,Potato,B,uncontrolled,f609746a872d3996,Bacteria
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PLUE\B\PLUE_B_527.JPG,Potato,B,uncontrolled,e59b084673395bca,Bacteria
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PLUE\B\PLUE_B_528.JPG,Potato,B,uncontrolled,cb075a78f8b40b0f,Bacteria
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PLUE\B\PLUE_B_529.JPG,Potato,B,uncontrolled,c71a65f8b49a070f,Bacteria
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PLUE\B\PLUE_B_530.JPG,Potato,B,uncontrolled,c51a2578fafc7209,Bacteria
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PLUE\B\PLUE_B_531.JPG,Potato,B,uncontrolled,f10c732fb7df0c00,Bacteria
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PLUE\B\PLUE_B_532.JPG,Potato,B,uncontrolled,e106686b36b97e19,Bacteria
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PLUE\B\PLUE_B_533.JPG,Potato,B,uncontrolled,ca3515455b2a4baf,Bacteria
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PLUE\B\PLUE_B_534.JPG,Potato,B,uncontrolled,ca05444b226d7bfd,Bacteria
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PLUE\B\PLUE_B_535.JPG,Potato,B,uncontrolled,f79826916ac49733,Bacteria
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PLUE\B\PLUE_B_536.JPG,Potato,B,uncontrolled,ffc0228f1d6262d6,Bacteria
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PLUE\B\PLUE_B_537.JPG,Potato,B,uncontrolled,bec1c9ba95a932a4,Bacteria
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PLUE\B\PLUE_B_538.JPG,Potato,B,uncontrolled,f9e5c88d060be5d2,Bacteria
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PLUE\B\PLUE_B_539.JPG,Potato,B,uncontrolled,f7cd829d1ca6e150,Bacteria
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PLUE\B\PLUE_B_540.JPG,Potato,B,uncontrolled,e7ca85e0991dec62,Bacteria
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PLUE\B\PLUE_B_541.JPG,Potato,B,uncontrolled,e57c0cb21f660ba3,Bacteria
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PLUE\B\PLUE_B_542.JPG,Potato,B,uncontrolled,e5f82ee60d8e909a,Bacteria
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PLUE\B\PLUE_B_543.JPG,Potato,B,uncontrolled,e2e5598838fc95ac,Bacteria
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PLUE\B\PLUE_B_544.JPG,Potato,B,uncontrolled,c6cb34d22970db95,Bacteria
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PLUE\B\PLUE_B_545.JPG,Potato,B,uncontrolled,e4db28f512b17349,Bacteria
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PLUE\B\PLUE_B_546.JPG,Potato,B,uncontrolled,c49b3a95b3d264a9,Bacteria
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PLUE\B\PLUE_B_547.JPG,Potato,B,uncontrolled,d7c484b6a0cdbca5,Bacteria
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PLUE\B\PLUE_B_548.JPG,Potato,B,uncontrolled,dfc40436a4c7bcb1,Bacteria
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PLUE\B\PLUE_B_549.JPG,Potato,B,uncontrolled,d3327204b49fd85e,Bacteria
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PLUE\B\PLUE_B_550.JPG,Potato,B,uncontrolled,d736f08651e9a6a2,Bacteria
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PLUE\B\PLUE_B_551.JPG,Potato,B,uncontrolled,c8d32afd15aa15a5,Bacteria
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PLUE\B\PLUE_B_552.JPG,Potato,B,uncontrolled,c8f514e87d225ad5,Bacteria
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PLUE\B\PLUE_B_553.JPG,Potato,B,uncontrolled,eb49555252ed9496,Bacteria
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PLUE\B\PLUE_B_554.JPG,Potato,B,uncontrolled,e2c90ee95f4865b4,Bacteria
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PLUE\B\PLUE_B_555.jpg,Potato,B,uncontrolled,c4e9372b251e0bb9,Bacteria
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PLUE\B\PLUE_B_556.jpg,Potato,B,uncontrolled,8c989352f349e96d,Bacteria
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PLUE\B\PLUE_B_557.jpg,Potato,B,uncontrolled,b6c9e64dd2447ac4,Bacteria
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PLUE\B\PLUE_B_558.jpg,Potato,B,uncontrolled,bcc6bbc699260cf0,Bacteria
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PLUE\B\PLUE_B_559.jpg,Potato,B,uncontrolled,baa584aed449b61e,Bacteria
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PLUE\B\PLUE_B_560.jpg,Potato,B,uncontrolled,ba5458aa1e69a47d,Bacteria
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PLUE\B\PLUE_B_561.jpg,Potato,B,uncontrolled,a75894660d1cbb2f,Bacteria
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PLUE\B\PLUE_B_562.jpg,Potato,B,uncontrolled,a3dc84618cfe79b0,Bacteria
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PLUE\B\PLUE_B_563.jpg,Potato,B,uncontrolled,eadd861287e4f28c,Bacteria
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PLUE\B\PLUE_B_564.jpg,Potato,B,uncontrolled,f60a8824b9e537d5,Bacteria
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\PLUE\B\PLUE_B_565.jpg,Potato,B,uncontrolled,ca3ca1b34dc8d4e3,Bacteria
