filepath,crop,disease_raw,environment,phash,disease
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\GLCDfGLUE\ER\GLCDFGLUE_ER_095.jpg,Groundnut,ER,derived,c235365b9c9d4ea4,Rust
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\GLCDfGLUE\ER\GLCDFGLUE_ER_096.jpg,Groundnut,ER,derived,98d47bb0c7b1c631,Rust
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\GLCDfGLUE\ER\GLCDFGLUE_ER_097.jpg,Groundnut,ER,derived,9ef5a30cc8881fd3,Rust
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\GLCDfGLUE\ER\GLCDFGLUE_ER_098.jpg,Groundnut,ER,derived,98523baac7b4c53a,Rust
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\GLCDfGLUE\ER\GLCDFGLUE_ER_099.jpg,Groundnut,ER,derived,cd0766fdd26190e1,Rust
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\GLCDfGLUE\ER\GLCDFGLUE_ER_100.jpg,Groundnut,ER,derived,c926f678b5590995,Rust
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\GLCDfGLUE\ER\GLCDFGLUE_ER_101.jpg,Groundnut,ER,derived,985227b8c75ce54b,Rust
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\GLCDfGLUE\ER\GLCDFGLUE_ER_102.jpg,Groundnut,ER,derived,c124777bb1591b85,Rust
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\GLCDfGLUE\ER\GLCDFGLUE_ER_103.jpg,Groundnut,ER,derived,c90776ebb260b50b,Rust
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\GLCDfGLUE\ER\GLCDFGLUE_ER_104.jpg,Groundnut,ER,derived,c9036eb712e89ee8,Rust
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\GLCDfGLUE\ER\GLCDFGLUE_ER_105.jpg,Groundnut,ER,derived,9c523aea0725c7bc,Rust
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\GLCDfGLUE\ER\GLCDFGLUE_ER_106.jpg,Groundnut,ER,derived,c9046db752fa92e8,Rust
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\GLCDfGLUE\ER\GLCDFGLUE_ER_107.jpg,Groundnut,ER,derived,c90676f99049b5c7,Rust
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\GLCDfGLUE\ER\GLCDFGLUE_ER_108.jpg,Groundnut,ER,derived,c90366ef92e8b269,Rust
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\GLCDfGLUE\ER\GLCDFGLUE_ER_109.jpg,Groundnut,ER,derived,cd192efc3ee09960,Rust
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\GLCDfGLUE\ER\GLCDFGLUE_ER_110.jpg,Groundnut,ER,derived,98563ba2c7b5c730,Rust
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\GLCDfGLUE\ER\GLCDFGLUE_ER_111.jpg,Groundnut,ER,derived,9c7323aee40ce8d3,Rust
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\GLCDfGLUE\ER\GLCDFGLUE_ER_112.jpg,Groundnut,ER,derived,d94e7985afa18c15,Rust
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\GLCDfGLUE\ER\GLCDFGLUE_ER_113.jpg,Groundnut,ER,derived,cd077eff92609049,Rust
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\GLCDfGLUE\ER\GLCDFGLUE_ER_114.jpg,Groundnut,ER,derived,9c5322aee72ce29c,Rust
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\GLCDfGLUE\ER\GLCDFGLUE_ER_115.jpg,Groundnut,ER,derived,94f3a32ee40cdcd4,Rust
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\GLCDfGLUE\ER\GLCDFGLUE_ER_116.jpg,Groundnut,ER,derived,995663b0c735c51e,Rust
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\GLCDfGLUE\ER\GLCDFGLUE_ER_117.jpg,Groundnut,ER,derived,c8a4672ab25bb3c9,Rust
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\GLCDfGLUE\ER\GLCDFGLUE_ER_118.jpg,Groundnut,ER,derived,8d1b2cd8fef13b00,Rust
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\GLCDfGLUE\ER\GLCDFGLUE_ER_119.jpg,Groundnut,ER,derived,98522bb3a7b5c51c,Rust
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\GLCDfGLUE\ER\GLCDFGLUE_ER_120.jpg,Groundnut,ER,derived,9df1222fe60e4ed0,Rust
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\GLCDfGLUE\ER\GLCDFGLUE_ER_121.jpg,Groundnut,ER,derived,984e7bab6aa1cc31,Rust
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\GLCDfGLUE\ER\GLCDFGLUE_ER_122.jpg,Groundnut,ER,derived,cc1f3ee4db65810c,Rust
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\GLCDfGLUE\ER\GLCDFGLUE_ER_123.jpg,Groundnut,ER,derived,c9036eff92e09a64,Rust
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\GLCDfGLUE\ER\GLCDFGLUE_ER_124.jpg,Groundnut,ER,derived,9873a7bcc40ce8d3,Rust
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\GLCDfGLUE\ER\GLCDFGLUE_ER_125.jpg,Groundnut,ER,derived,98567ba1c7b18d31,Rust
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\GLCDfGLUE\ER\GLCDFGLUE_ER_126.jpg,Groundnut,ER,derived,cd076ebe72b090e8,Rust
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\GLCDfGLUE\ER\GLCDFGLUE_ER_127.jpg,Groundnut,ER,derived,c52672f991592d96,Rust
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\GLCDfGLUE\ER\GLCDFGLUE_ER_128.jpg,Groundnut,ER,derived,985333a8c73cc5dc,Rust
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\GLCDfGLUE\ER\GLCDFGLUE_ER_129.jpg,Groundnut,ER,derived,c9a4757ab05bb9c0,Rust
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\GLCDfGLUE\ER\GLCDFGLUE_ER_130.jpg,Groundnut,ER,derived,8c193cd0faf4d926,Rust
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\GLCDfGLUE\ER\GLCDFGLUE_ER_131.jpg,Groundnut,ER,derived,d94e6ba1aeb18433,Rust
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\GLCDfGLUE\ER\GLCDFGLUE_ER_132.jpg,Groundnut,ER,derived,9473a32ce40d7cd3,Rust
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\GLCDfGLUE\ER\GLCDFGLUE_ER_133.jpg,Groundnut,ER,derived,985327bcc51ce8cb,Rust
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\GLCDfGLUE\ER\GLCDFGLUE_ER_134.jpg,Groundnut,ER,derived,c90672f99148bdd6,Rust
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\GLCDfGLUE\ER\GLCDFGLUE_ER_135.jpg,Groundnut,ER,derived,cc0b3ef4dbe49144,Rust
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\GLCDfGLUE\ER\GLCDFGLUE_ER_136.jpg,Groundnut,ER,derived,985a6ba1a735c55a,Rust
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\GLCDfGLUE\ER\GLCDFGLUE_ER_137.jpg,Groundnut,ER,derived,c90666ef926896e9,Rust
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\GLCDfGLUE\ER\GLCDFGLUE_ER_138.jpg,Groundnut,ER,derived,9a4c7ba9eab18c31,Rust
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\GLCDfGLUE\ER\GLCDFGLUE_ER_139.jpg,Groundnut,ER,derived,9df1232ee40fd41c,Rust
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\GLCDfGLUE\ER\GLCDFGLUE_ER_140.jpg,Groundnut,ER,derived,c224775bb9595a85,Rust
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\GLCDfGLUE\ER\GLCDFGLUE_ER_141.jpg,Groundnut,ER,derived,98467aaa6ab1ce39,Rust
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\GLCDfGLUE\ER\GLCDFGLUE_ER_142.jpg,Groundnut,ER,derived,9e8e41b19051df4f,Rust
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\GLCDfGLUE\ER\GLCDFGLUE_ER_143.jpg,Groundnut,ER,derived,c0d23de5f1a78916,Rust
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\GLCDfGLUE\ER\GLCDFGLUE_ER_144.jpg,Groundnut,ER,derived,958f68b084d1f4db,Rust
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\GLCDfGLUE\ER\GLCDFGLUE_ER_145.jpg,Groundnut,ER,derived,9f8e69b08051d4fb,Rust
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\GLCDfGLUE\ER\GLCDFGLUE_ER_146.jpg,Groundnut,ER,derived,c09337ebf1a3d106,Rust
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\GLCDfGLUE\ER\GLCDFGLUE_ER_147.jpg,Groundnut,ER,derived,c9ce39e902e565c6,Rust
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\GLCDfGLUE\ER\GLCDFGLUE_ER_148.jpg,Groundnut,ER,derived,c0d23de9b1a5a9a6,Rust
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\GLCDfGLUE\ER\GLCDFGLUE_ER_149.jpg,Groundnut,ER,derived,c2933da9f0c6de18,Rust
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\GLCDfGLUE\ER\GLCDFGLUE_ER_150.jpg,Groundnut,ER,derived,d0d23dede187889a,Rust
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\GLCDfGLUE\ER\GLCDFGLUE_ER_151.jpg,Groundnut,ER,derived,cadb35e5e1868a1a,Rust
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\GLCDfGLUE\ER\GLCDFGLUE_ER_152.jpg,Groundnut,ER,derived,98bd659056bb3703,Rust
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\GLCDfGLUE\ER\GLCDFGLUE_ER_153.jpg,Groundnut,ER,derived,958f44909451f7cf,Rust
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\GLCDfGLUE\ER\GLCDFGLUE_ER_154.jpg,Groundnut,ER,derived,c2d734a5e0fe4e18,Rust
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\GLCDfGLUE\ER\GLCDFGLUE_ER_155.jpg,Groundnut,ER,derived,9c9d6bb653838307,Rust
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\GLCDfGLUE\ER\GLCDFGLUE_ER_156.jpg,Groundnut,ER,derived,878668b8b5d25f45,Rust
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\GLCDfGLUE\ER\GLCDFGLUE_ER_157.jpg,Groundnut,ER,derived,cbdb10c5431487bf,Rust
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\GLCDfGLUE\ER\GLCDFGLUE_ER_158.jpg,Groundnut,ER,derived,9f8a6fb457c080e3,Rust
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\GLCDfGLUE\ER\GLCDFGLUE_ER_159.jpg,Groundnut,ER,derived,c2d335e5f1af8052,Rust
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\GLCDfGLUE\ER\GLCDFGLUE_ER_160.jpg,Groundnut,ER,derived,958768b5a0d0f0fb,Rust
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\GLCDfGLUE\ER\GLCDFGLUE_ER_161.jpg,Groundnut,ER,derived,968e4091d65b5f4e,Rust
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\GLCDfGLUE\ER\GLCDFGLUE_ER_162.jpg,Groundnut,ER,derived,958768b0b4d0d5cf,Rust
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\GLCDfGLUE\ER\GLCDFGLUE_ER_163.jpg,Groundnut,ER,derived,9f8e40b0b45b5f4c,Rust
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\GLCDfGLUE\ER\GLCDFGLUE_ER_164.jpg,Groundnut,ER,derived,c8da38e1554535af,Rust
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\GLCDfGLUE\ER\GLCDFGLUE_ER_165.jpg,Groundnut,ER,derived,d2d33dede00f0e18,Rust
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\GLCDfGLUE\ER\GLCDFGLUE_ER_166.jpg,Groundnut,ER,derived,9e9e4591574182ef,Rust
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\GLCDfGLUE\ER\GLCDFGLUE_ER_167.jpg,Groundnut,ER,derived,958f6ab190d0b0ef,Rust
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\GLCDfGLUE\ER\GLCDFGLUE_ER_168.jpg,Groundnut,ER,derived,c0d33debe1a78906,Rust
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\GLCDfGLUE\ER\GLCDFGLUE_ER_169.jpg,Groundnut,ER,derived,c2d735e5a31e0a59,Rust
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\GLCDfGLUE\ER\GLCDFGLUE_ER_170.jpg,Groundnut,ER,derived,9e8e40b08051ffdf,Rust
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\GLCDfGLUE\ER\GLCDFGLUE_ER_171.jpg,Groundnut,ER,derived,838668f8bdcb5a45,Rust
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\GLCDfGLUE\ER\GLCDFGLUE_ER_172.jpg,Groundnut,ER,derived,83c46afeaed05349,Rust
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\GLCDfGLUE\ER\GLCDFGLUE_ER_173.jpg,Groundnut,ER,derived,c9ec3de903ed20c6,Rust
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\GLCDfGLUE\ER\GLCDFGLUE_ER_174.jpg,Groundnut,ER,derived,c2d335e5e0eedc10,Rust
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\GLCDfGLUE\ER\GLCDFGLUE_ER_175.jpg,Groundnut,ER,derived,d0d33defe1878a10,Rust
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\GLCDfGLUE\ER\GLCDFGLUE_ER_176.jpg,Groundnut,ER,derived,87866abeacf28a43,Rust
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\GLCDfGLUE\ER\GLCDFGLUE_ER_177.jpg,Groundnut,ER,derived,978660b0b4fb5f05,Rust
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\GLCDfGLUE\ER\GLCDFGLUE_ER_178.jpg,Groundnut,ER,derived,c2933fa1e0a3df06,Rust
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\GLCDfGLUE\ER\GLCDFGLUE_ER_179.jpg,Groundnut,ER,derived,c8ca38e906c77796,Rust
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\GLCDfGLUE\ER\GLCDFGLUE_ER_180.jpg,Groundnut,ER,derived,9f8b6abd12d0b0c3,Rust
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\GLCDfGLUE\ER\GLCDFGLUE_ER_181.jpg,Groundnut,ER,derived,c2d33de5e18f0a1a,Rust
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\GLCDfGLUE\ER\GLCDFGLUE_ER_182.jpg,Groundnut,ER,derived,9cbc6cb457530353,Rust
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\GLCDfGLUE\ER\GLCDFGLUE_ER_183.jpg,Groundnut,ER,derived,cbcb38e5024656f6,Rust
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\GLCDfGLUE\ER\GLCDFGLUE_ER_184.jpg,Groundnut,ER,derived,9f9a6bb457038147,Rust
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\GLCDfGLUE\ER\GLCDFGLUE_ER_185.jpg,Groundnut,ER,derived,cbdb15c58704aa9b,Rust
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\GLCDfGLUE\ER\GLCDFGLUE_ER_186.jpg,Groundnut,ER,derived,978e68b0a0d1fc5b,Rust
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\GLCDfGLUE\ER\GLCDFGLUE_ER_187.jpg,Groundnut,ER,derived,85876cb994d2d4cb,Rust
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\GLCDfGLUE\ER\GLCDFGLUE_ER_188.jpg,Groundnut,ER,derived,9f8660b0a4fabe23,Rust
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\GLCDfGLUE\ER\GLCDFGLUE_ER_189.jpg,Groundnut,ER,derived,978e60b0a0fabc57,Rust
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\GLCDfGLUE\ER\GLCDFGLUE_ER_190.jpg,Groundnut,ER,derived,81c66abeaeb29a83,Rust
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\GLCDfGLUE\ER\GLCDFGLUE_ER_191.jpg,Groundnut,ER,derived,d6933fa8f8d4051c,Rust
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\GLCDfGLUE\ER\GLCDFGLUE_ER_192.jpg,Groundnut,ER,derived,cde830c507fee292,Rust
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\GLCDfGLUE\ER\GLCDFGLUE_ER_193.jpg,Groundnut,ER,derived,cacf2ae902c57596,Rust
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\GLCDfGLUE\ER\GLCDFGLUE_ER_194.jpg,Groundnut,ER,derived,c0da3de0d585a59e,Rust
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\GLCDfGLUE\ER\GLCDFGLUE_ER_195.jpg,Groundnut,ER,derived,949f4490d051faef,Rust
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\GLCDfGLUE\ER\GLCDFGLUE_ER_196.jpg,Groundnut,ER,derived,858668bebed013cb,Rust
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\GLCDfGLUE\ER\GLCDFGLUE_ER_197.jpg,Groundnut,ER,derived,cbdb15e5f5048a1a,Rust
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\GLCDfGLUE\ER\GLCDFGLUE_ER_198.jpg,Groundnut,ER,derived,98bd69b072aa3783,Rust
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\GLCDfGLUE\ER\GLCDFGLUE_ER_199.jpg,Groundnut,ER,derived,d0d33dedc1070e5a,Rust
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\GLCDfGLUE\ER\GLCDFGLUE_ER_200.jpg,Groundnut,ER,derived,d8da3fe0d185a586,Rust
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\GLCDfGLUE\ER\GLCDFGLUE_ER_201.jpg,Groundnut,ER,derived,85866abeacf2ae12,Rust
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\GLCDfGLUE\ER\GLCDFGLUE_ER_202.jpg,Groundnut,ER,derived,c8da38e5570515be,Rust
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\GLCDfGLUE\ER\GLCDFGLUE_ER_203.jpg,Groundnut,ER,derived,9cbd6d9057b90313,Rust
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\GLCDfGLUE\ER\GLCDFGLUE_ER_204.jpg,Groundnut,ER,derived,858549adf4f0f472,Rust
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\GLCDfGLUE\ER\GLCDFGLUE_ER_205.jpg,Groundnut,ER,derived,9d8f6fb40410e0fb,Rust
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\GLCDfGLUE\ER\GLCDFGLUE_ER_206.jpg,Groundnut,ER,derived,9d8f6db500d060fb,Rust
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\GLCDfGLUE\ER\GLCDFGLUE_ER_207.jpg,Groundnut,ER,derived,9d9f6bb01242a0ef,Rust
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\GLCDfGLUE\ER\GLCDFGLUE_ER_208.jpg,Groundnut,ER,derived,828a7bea28456bd7,Rust
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\GLCDfGLUE\ER\GLCDFGLUE_ER_209.jpg,Groundnut,ER,derived,809a7bea2a756b43,Rust
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\GLCDfGLUE\ER\GLCDFGLUE_ER_210.jpg,Groundnut,ER,derived,dcff2c17f800f803,Rust
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\GLCDfGLUE\ER\GLCDFGLUE_ER_211.jpg,Groundnut,ER,derived,85975177566942e3,Rust
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\GLCDfGLUE\ER\GLCDFGLUE_ER_212.jpg,Groundnut,ER,derived,88ca6963a855adde,Rust
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\GLCDfGLUE\ER\GLCDFGLUE_ER_213.jpg,Groundnut,ER,derived,d1ef68096c47616e,Rust
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\GLCDfGLUE\ER\GLCDFGLUE_ER_214.jpg,Groundnut,ER,derived,8eb52a7a5523b2a6,Rust
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\GLCDfGLUE\ER\GLCDFGLUE_ER_215.jpg,Groundnut,ER,derived,82bd7a692a652769,Rust
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\GLCDfGLUE\ER\GLCDFGLUE_ER_216.jpg,Groundnut,ER,derived,d3e06d2b207623f3,Rust
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\GLCDfGLUE\ER\GLCDFGLUE_ER_217.jpg,Groundnut,ER,derived,dae97f00ecf76200,Rust
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\GLCDfGLUE\ER\GLCDFGLUE_ER_218.jpg,Groundnut,ER,derived,8eb52a7575232665,Rust
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\GLCDfGLUE\ER\GLCDFGLUE_ER_219.jpg,Groundnut,ER,derived,dedf3c10f823005f,Rust
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\GLCDfGLUE\ER\GLCDFGLUE_ER_220.jpg,Groundnut,ER,derived,deef2c04fe00703e,Rust
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\GLCDfGLUE\ER\GLCDFGLUE_ER_221.jpg,Groundnut,ER,derived,dbe87f082c477708,Rust
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\GLCDfGLUE\ER\GLCDFGLUE_ER_222.jpg,Groundnut,ER,derived,d7e82f347b307038,Rust
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\GLCDfGLUE\ER\GLCDFGLUE_ER_223.jpg,Groundnut,ER,derived,91fc2b3e703072da,Rust
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\GLCDfGLUE\ER\GLCDFGLUE_ER_224.jpg,Groundnut,ER,derived,d5ca2d0d0da034ff,Rust
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\GLCDfGLUE\ER\GLCDFGLUE_ER_225.jpg,Groundnut,ER,derived,dbe87f002c777320,Rust
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\GLCDfGLUE\ER\GLCDFGLUE_ER_226.jpg,Groundnut,ER,derived,dee83e007e377038,Rust
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\GLCDfGLUE\ER\GLCDFGLUE_ER_227.jpg,Groundnut,ER,derived,848a79ea68656bc7,Rust
